Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	Library
125-129	36.622192707576374	37.0	37.0	37.0	37.0	37.0	JVD46_R1_rmphix_fastqc
130-134	36.617379523194394	37.0	37.0	37.0	37.0	37.0	JVD46_R1_rmphix_fastqc
135-139	36.61117990861808	37.0	37.0	37.0	37.0	37.0	JVD46_R1_rmphix_fastqc
140-144	36.58342815883986	37.0	37.0	37.0	37.0	37.0	JVD46_R1_rmphix_fastqc
145-149	36.549596955288884	37.0	37.0	37.0	37.0	37.0	JVD46_R1_rmphix_fastqc
150-151	36.78215976456997	37.0	37.0	37.0	37.0	37.0	JVD46_R1_rmphix_fastqc
1	36.710480972021614	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
2	36.7683383676255	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
3	36.78137682250387	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
4	36.7920978995411	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
5	36.80304539793044	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
6	36.80206398647545	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
7	36.793849436848426	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
8	36.78819410595942	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
9	36.79568166662008	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
10-14	36.781229334085204	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
15-19	36.785264950584846	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
20-24	36.777992431084684	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
25-29	36.760540580859924	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
30-34	36.746692249867195	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
35-39	36.7322417430821	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
40-44	36.72343149765545	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
45-49	36.70581837602017	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
50-54	36.68275454103444	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
55-59	36.68113504846457	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
60-64	36.68519278961547	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
65-69	36.67099487708174	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
70-74	36.65913172357406	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
75-79	36.65634567724991	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
80-84	36.6557439799718	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
85-89	36.66677961950866	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
90-94	36.65982256315484	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
95-99	36.65586504102457	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
100-104	36.64384699554151	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
105-109	36.63804295862241	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
110-114	36.629799014215294	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
115-119	36.61818049967369	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
120-124	36.612211862753256	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
125-129	36.587051804709574	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
130-134	36.582733806368196	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
135-139	36.5588409227814	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
140-144	36.548035481191086	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
145-149	36.53398471433955	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
150-151	36.77740992401854	37.0	37.0	37.0	37.0	37.0	JVD46_R2_rmphix_fastqc
1	36.706470960204015	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
2	36.73751839623533	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
3	36.79335850355597	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
4	36.82539575947729	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
5	36.83788387874614	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
6	36.84575627768083	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
7	36.845710177134045	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
8	36.841801411368536	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
9	36.847346597448656	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
10-14	36.840546546135705	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
15-19	36.83079916102969	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
20-24	36.818978956979	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
25-29	36.80747395423474	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
30-34	36.79113321286758	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
35-39	36.778018710619584	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
40-44	36.769308021250616	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
45-49	36.75350979922884	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
50-54	36.73244800849404	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
55-59	36.73528937527304	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
60-64	36.72536090514681	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
65-69	36.71531508742491	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
70-74	36.70440803471222	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
75-79	36.70979463668992	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
80-84	36.706393061626756	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
85-89	36.7010343504262	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
90-94	36.69853129494324	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
95-99	36.68295908891229	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
100-104	36.66594405622382	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
105-109	36.657693412432515	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
110-114	36.66089132521766	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
115-119	36.6538342652842	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
120-124	36.637229122472114	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
125-129	36.630581443660645	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
130-134	36.62575450949861	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
135-139	36.621844067858895	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
140-144	36.59591993007108	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
145-149	36.56091373075013	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
150-151	36.78640965721853	37.0	37.0	37.0	37.0	37.0	JVD47_R1_rmphix_fastqc
1	36.66536728329478	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
2	36.763342634352234	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
3	36.770462813110235	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
4	36.78650174797409	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
5	36.79649727687708	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
6	36.79696937510261	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
7	36.78991945047671	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
8	36.78227403560549	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
9	36.79007838703192	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
10-14	36.77672014230696	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
15-19	36.78019828244749	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
20-24	36.772828755195185	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
25-29	36.75391816777223	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
30-34	36.739724781524856	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
35-39	36.72481983661799	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
40-44	36.7177473805735	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
45-49	36.69920578836796	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
50-54	36.67645139111629	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
55-59	36.673983304404736	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
60-64	36.67950183991311	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
65-69	36.66500551499696	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
70-74	36.6525937727116	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
75-79	36.65116622216642	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
80-84	36.65209185798271	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
85-89	36.66416191390147	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
90-94	36.65510645196335	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
95-99	36.65354492380045	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
100-104	36.64155763356503	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
105-109	36.63614751579978	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
110-114	36.62920298590977	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
115-119	36.61707039413253	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
120-124	36.61161945818855	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
125-129	36.584077991557095	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
130-134	36.5847911236635	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
135-139	36.56100820239064	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
140-144	36.54927876341496	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
145-149	36.534721876359455	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
150-151	36.778209932345476	37.0	37.0	37.0	37.0	37.0	JVD47_R2_rmphix_fastqc
1	36.668505159014515	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
2	36.7094027437548	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
3	36.774578293191425	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
4	36.81041024048459	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
5	36.822918565586455	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
6	36.83219700511551	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
7	36.831579923553946	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
8	36.82840601672061	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
9	36.834897285042096	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
10-14	36.82778374652914	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
15-19	36.818974666076045	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
20-24	36.8076630874986	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
25-29	36.79570181937846	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
30-34	36.77860658467097	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
35-39	36.765580331994116	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
40-44	36.756026909696246	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
45-49	36.73887837095145	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
50-54	36.71951586033357	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
55-59	36.72201890525815	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
60-64	36.71205229218591	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
65-69	36.7018549791114	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
70-74	36.69050854014618	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
75-79	36.696700432343945	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
80-84	36.692854507258325	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
85-89	36.6877683981361	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
90-94	36.68382067695811	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
95-99	36.66995852972936	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
100-104	36.650592602962945	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
105-109	36.64399618997613	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
110-114	36.64531540551274	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
115-119	36.63959821814167	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
120-124	36.6212685616569	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
125-129	36.617536701121175	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
130-134	36.61179676442706	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
135-139	36.604752181220576	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
140-144	36.5775024891826	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
145-149	36.54279969158358	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
150-151	36.779540103000315	37.0	37.0	37.0	37.0	37.0	JVD48_R1_rmphix_fastqc
1	36.748835673277526	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
2	36.75424229871213	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
3	36.76908178022477	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
4	36.79216080601785	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
5	36.80624669384705	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
6	36.80348816972286	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
7	36.793859899611704	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
8	36.788226216809534	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
9	36.79713633669502	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
10-14	36.784280972640104	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
15-19	36.78887735332228	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
20-24	36.782104642022354	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
25-29	36.7666224719634	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
30-34	36.75163903885674	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
35-39	36.737140048392384	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
40-44	36.72929443074025	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
45-49	36.71148883605987	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
50-54	36.68838812293024	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
55-59	36.68825701253492	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
60-64	36.69362447136628	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
65-69	36.67980731486343	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
70-74	36.66764122156302	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
75-79	36.665563935937314	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
80-84	36.66621657850125	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
85-89	36.6757082771536	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
90-94	36.6685663447372	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
95-99	36.664240220600504	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
100-104	36.65420530691631	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
105-109	36.648491287283306	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
110-114	36.64071399688637	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
115-119	36.63016051387994	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
120-124	36.624298648257636	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
125-129	36.600373769685106	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
130-134	36.59660142637834	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
135-139	36.572537921836165	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
140-144	36.56401836905727	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
145-149	36.55039642824125	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
150-151	36.784968428366824	37.0	37.0	37.0	37.0	37.0	JVD48_R2_rmphix_fastqc
1	36.68648020171068	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
2	36.72032821498642	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
3	36.782966808016326	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
4	36.81927302077928	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
5	36.8294527400809	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
6	36.83808177445788	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
7	36.83650446743784	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
8	36.83215658574338	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
9	36.837560454052	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
10-14	36.83111358348279	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
15-19	36.82264646427294	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
20-24	36.810076094706815	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
25-29	36.79919135559014	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
30-34	36.781397272145796	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
35-39	36.76824590141372	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
40-44	36.76021239566467	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
45-49	36.742504920917085	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
50-54	36.72323955642741	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
55-59	36.72516500940519	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
60-64	36.71378720673234	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
65-69	36.70206466997978	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
70-74	36.68994765178	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
75-79	36.696343590566826	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
80-84	36.69107444868649	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
85-89	36.68619662579488	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
90-94	36.68071161399954	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
95-99	36.667249080105236	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
100-104	36.64641166241723	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
105-109	36.64021754181754	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
110-114	36.63997575462964	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
115-119	36.63526032146362	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
120-124	36.61539266987918	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
125-129	36.61107417663426	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
130-134	36.604840927826345	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
135-139	36.598775760047545	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
140-144	36.57078829378728	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
145-149	36.53574052793162	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
150-151	36.775145138781426	37.0	37.0	37.0	37.0	37.0	JVD49_R1_rmphix_fastqc
1	36.67821970610597	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
2	36.76230785346253	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
3	36.763358835400794	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
4	36.77863352329322	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
5	36.79779322986907	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
6	36.801576903865595	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
7	36.798280004109394	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
8	36.79409213302484	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
9	36.80156626892932	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
10-14	36.78486214828771	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
15-19	36.78895985179487	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
20-24	36.7817909872182	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
25-29	36.76418378671295	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
30-34	36.75114257445811	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
35-39	36.73581069424169	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
40-44	36.72716367083524	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
45-49	36.7098790355934	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
50-54	36.68662358571787	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
55-59	36.68465999681879	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
60-64	36.689007225208435	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
65-69	36.67352149121674	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
70-74	36.6610542900573	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
75-79	36.65769579433407	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
80-84	36.6590236133148	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
85-89	36.668886144956524	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
90-94	36.66139121944209	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
95-99	36.65598484611627	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
100-104	36.645638131203825	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
105-109	36.639000091169706	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
110-114	36.629795220757515	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
115-119	36.618444762973596	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
120-124	36.61147485897169	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
125-129	36.58628319870984	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
130-134	36.581861895003065	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
135-139	36.55658224955929	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
140-144	36.54625064782007	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
145-149	36.53232360563466	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
150-151	36.775583365341504	37.0	37.0	37.0	37.0	37.0	JVD49_R2_rmphix_fastqc
1	36.69237503458029	37.0	37.0	37.0	37.0	37.0	JVD50_R1_rmphix_fastqc
2	36.72709851886175	37.0	37.0	37.0	37.0	37.0	JVD50_R1_rmphix_fastqc
3	36.78639230595282	37.0	37.0	37.0	37.0	37.0	JVD50_R1_rmphix_fastqc
4	36.81930067692917	37.0	37.0	37.0	37.0	37.0	JVD50_R1_rmphix_fastqc
5	36.831498354156786	37.0	37.0	37.0	37.0	37.0	JVD50_R1_rmphix_fastqc
6	36.8402588978273	37.0	37.0	37.0	37.0	37.0	JVD50_R1_rmphix_fastqc
7	36.840737287314134	37.0	37.0	37.0	37.0	37.0	JVD50_R1_rmphix_fastqc
8	36.83759169145236	37.0	37.0	37.0	37.0	37.0	JVD50_R1_rmphix_fastqc
9	36.842605419171655	37.0	37.0	37.0	37.0	37.0	JVD50_R1_rmphix_fastqc
10-14	36.83713202575042	37.0	37.0	37.0	37.0	37.0	JVD50_R1_rmphix_fastqc
