Length	Count	Library
55-59	240569.0	JVD143_R1_rmphix_fastqc
60-64	231825.0	JVD143_R1_rmphix_fastqc
65-69	224141.0	JVD143_R1_rmphix_fastqc
70-74	222005.0	JVD143_R1_rmphix_fastqc
75-79	212365.0	JVD143_R1_rmphix_fastqc
80-84	207912.0	JVD143_R1_rmphix_fastqc
85-89	202046.0	JVD143_R1_rmphix_fastqc
90-94	201489.0	JVD143_R1_rmphix_fastqc
95-99	208109.0	JVD143_R1_rmphix_fastqc
100-104	225775.0	JVD143_R1_rmphix_fastqc
105-109	220283.0	JVD143_R1_rmphix_fastqc
110-114	214881.0	JVD143_R1_rmphix_fastqc
115-119	216306.0	JVD143_R1_rmphix_fastqc
120-124	234038.0	JVD143_R1_rmphix_fastqc
125-129	239142.0	JVD143_R1_rmphix_fastqc
130-134	239294.0	JVD143_R1_rmphix_fastqc
135-139	234990.0	JVD143_R1_rmphix_fastqc
140-144	260242.0	JVD143_R1_rmphix_fastqc
145-149	336184.0	JVD143_R1_rmphix_fastqc
150-152	2.4502635E7	JVD143_R1_rmphix_fastqc
50-54	244108.0	JVD143_R2_rmphix_fastqc
55-59	246735.0	JVD143_R2_rmphix_fastqc
60-64	230921.0	JVD143_R2_rmphix_fastqc
65-69	251684.0	JVD143_R2_rmphix_fastqc
70-74	240698.0	JVD143_R2_rmphix_fastqc
75-79	241379.0	JVD143_R2_rmphix_fastqc
80-84	237516.0	JVD143_R2_rmphix_fastqc
85-89	234438.0	JVD143_R2_rmphix_fastqc
90-94	238384.0	JVD143_R2_rmphix_fastqc
95-99	237519.0	JVD143_R2_rmphix_fastqc
100-104	238385.0	JVD143_R2_rmphix_fastqc
105-109	238232.0	JVD143_R2_rmphix_fastqc
110-114	242874.0	JVD143_R2_rmphix_fastqc
115-119	250045.0	JVD143_R2_rmphix_fastqc
120-124	258277.0	JVD143_R2_rmphix_fastqc
125-129	269117.0	JVD143_R2_rmphix_fastqc
130-134	271854.0	JVD143_R2_rmphix_fastqc
135-139	294849.0	JVD143_R2_rmphix_fastqc
140-144	299674.0	JVD143_R2_rmphix_fastqc
145-149	357597.0	JVD143_R2_rmphix_fastqc
150-152	2.4009304E7	JVD143_R2_rmphix_fastqc
50-54	186218.0	JVD147_R1_rmphix_fastqc
55-59	172541.0	JVD147_R1_rmphix_fastqc
60-64	163752.0	JVD147_R1_rmphix_fastqc
65-69	159535.0	JVD147_R1_rmphix_fastqc
70-74	157072.0	JVD147_R1_rmphix_fastqc
75-79	151584.0	JVD147_R1_rmphix_fastqc
80-84	147953.0	JVD147_R1_rmphix_fastqc
85-89	143926.0	JVD147_R1_rmphix_fastqc
90-94	144252.0	JVD147_R1_rmphix_fastqc
95-99	150273.0	JVD147_R1_rmphix_fastqc
100-104	161625.0	JVD147_R1_rmphix_fastqc
105-109	159074.0	JVD147_R1_rmphix_fastqc
110-114	155263.0	JVD147_R1_rmphix_fastqc
115-119	155263.0	JVD147_R1_rmphix_fastqc
120-124	167780.0	JVD147_R1_rmphix_fastqc
125-129	171222.0	JVD147_R1_rmphix_fastqc
130-134	171192.0	JVD147_R1_rmphix_fastqc
135-139	169583.0	JVD147_R1_rmphix_fastqc
140-144	187988.0	JVD147_R1_rmphix_fastqc
145-149	239680.0	JVD147_R1_rmphix_fastqc
150-152	1.6993629E7	JVD147_R1_rmphix_fastqc
50-54	205637.0	JVD147_R2_rmphix_fastqc
55-59	207833.0	JVD147_R2_rmphix_fastqc
60-64	194298.0	JVD147_R2_rmphix_fastqc
65-69	210663.0	JVD147_R2_rmphix_fastqc
70-74	201118.0	JVD147_R2_rmphix_fastqc
75-79	201324.0	JVD147_R2_rmphix_fastqc
80-84	199589.0	JVD147_R2_rmphix_fastqc
85-89	195025.0	JVD147_R2_rmphix_fastqc
90-94	196273.0	JVD147_R2_rmphix_fastqc
95-99	194926.0	JVD147_R2_rmphix_fastqc
100-104	196363.0	JVD147_R2_rmphix_fastqc
105-109	196591.0	JVD147_R2_rmphix_fastqc
110-114	199221.0	JVD147_R2_rmphix_fastqc
115-119	203271.0	JVD147_R2_rmphix_fastqc
120-124	208060.0	JVD147_R2_rmphix_fastqc
125-129	215173.0	JVD147_R2_rmphix_fastqc
130-134	218785.0	JVD147_R2_rmphix_fastqc
135-139	233636.0	JVD147_R2_rmphix_fastqc
140-144	237778.0	JVD147_R2_rmphix_fastqc
145-149	278476.0	JVD147_R2_rmphix_fastqc
150-152	1.6115365E7	JVD147_R2_rmphix_fastqc
50-54	233102.0	JVD148_R1_rmphix_fastqc
55-59	212708.0	JVD148_R1_rmphix_fastqc
60-64	200085.0	JVD148_R1_rmphix_fastqc
65-69	189579.0	JVD148_R1_rmphix_fastqc
70-74	186420.0	JVD148_R1_rmphix_fastqc
75-79	178677.0	JVD148_R1_rmphix_fastqc
80-84	174863.0	JVD148_R1_rmphix_fastqc
85-89	171332.0	JVD148_R1_rmphix_fastqc
90-94	169137.0	JVD148_R1_rmphix_fastqc
95-99	173867.0	JVD148_R1_rmphix_fastqc
100-104	186178.0	JVD148_R1_rmphix_fastqc
105-109	182484.0	JVD148_R1_rmphix_fastqc
110-114	179133.0	JVD148_R1_rmphix_fastqc
115-119	178798.0	JVD148_R1_rmphix_fastqc
120-124	191631.0	JVD148_R1_rmphix_fastqc
125-129	194629.0	JVD148_R1_rmphix_fastqc
130-134	195204.0	JVD148_R1_rmphix_fastqc
135-139	192199.0	JVD148_R1_rmphix_fastqc
140-144	213028.0	JVD148_R1_rmphix_fastqc
145-149	276198.0	JVD148_R1_rmphix_fastqc
150-152	2.0896976E7	JVD148_R1_rmphix_fastqc
50-54	219042.0	JVD148_R2_rmphix_fastqc
55-59	221740.0	JVD148_R2_rmphix_fastqc
60-64	204094.0	JVD148_R2_rmphix_fastqc
65-69	223043.0	JVD148_R2_rmphix_fastqc
70-74	211605.0	JVD148_R2_rmphix_fastqc
75-79	210777.0	JVD148_R2_rmphix_fastqc
80-84	211133.0	JVD148_R2_rmphix_fastqc
85-89	211134.0	JVD148_R2_rmphix_fastqc
90-94	218034.0	JVD148_R2_rmphix_fastqc
95-99	215211.0	JVD148_R2_rmphix_fastqc
100-104	212860.0	JVD148_R2_rmphix_fastqc
105-109	212667.0	JVD148_R2_rmphix_fastqc
110-114	217523.0	JVD148_R2_rmphix_fastqc
115-119	223825.0	JVD148_R2_rmphix_fastqc
120-124	229388.0	JVD148_R2_rmphix_fastqc
125-129	239407.0	JVD148_R2_rmphix_fastqc
130-134	241340.0	JVD148_R2_rmphix_fastqc
135-139	260845.0	JVD148_R2_rmphix_fastqc
140-144	265051.0	JVD148_R2_rmphix_fastqc
145-149	312602.0	JVD148_R2_rmphix_fastqc
150-152	2.0214907E7	JVD148_R2_rmphix_fastqc
50-54	260181.0	JVD149_R1_rmphix_fastqc
55-59	242572.0	JVD149_R1_rmphix_fastqc
60-64	230892.0	JVD149_R1_rmphix_fastqc
65-69	231921.0	JVD149_R1_rmphix_fastqc
70-74	218858.0	JVD149_R1_rmphix_fastqc
75-79	206399.0	JVD149_R1_rmphix_fastqc
80-84	202548.0	JVD149_R1_rmphix_fastqc
85-89	197796.0	JVD149_R1_rmphix_fastqc
90-94	197142.0	JVD149_R1_rmphix_fastqc
95-99	204055.0	JVD149_R1_rmphix_fastqc
100-104	220222.0	JVD149_R1_rmphix_fastqc
105-109	216732.0	JVD149_R1_rmphix_fastqc
110-114	210837.0	JVD149_R1_rmphix_fastqc
115-119	211927.0	JVD149_R1_rmphix_fastqc
120-124	230165.0	JVD149_R1_rmphix_fastqc
125-129	233746.0	JVD149_R1_rmphix_fastqc
130-134	234987.0	JVD149_R1_rmphix_fastqc
135-139	232125.0	JVD149_R1_rmphix_fastqc
140-144	258800.0	JVD149_R1_rmphix_fastqc
145-149	330879.0	JVD149_R1_rmphix_fastqc
150-152	2.4188039E7	JVD149_R1_rmphix_fastqc
50-54	190082.0	JVD149_R2_rmphix_fastqc
55-59	189938.0	JVD149_R2_rmphix_fastqc
60-64	179086.0	JVD149_R2_rmphix_fastqc
65-69	201577.0	JVD149_R2_rmphix_fastqc
70-74	192045.0	JVD149_R2_rmphix_fastqc
75-79	193400.0	JVD149_R2_rmphix_fastqc
80-84	190105.0	JVD149_R2_rmphix_fastqc
85-89	190104.0	JVD149_R2_rmphix_fastqc
90-94	193912.0	JVD149_R2_rmphix_fastqc
95-99	194088.0	JVD149_R2_rmphix_fastqc
100-104	194733.0	JVD149_R2_rmphix_fastqc
105-109	198434.0	JVD149_R2_rmphix_fastqc
110-114	202347.0	JVD149_R2_rmphix_fastqc
115-119	209901.0	JVD149_R2_rmphix_fastqc
120-124	216935.0	JVD149_R2_rmphix_fastqc
125-129	225550.0	JVD149_R2_rmphix_fastqc
130-134	234253.0	JVD149_R2_rmphix_fastqc
135-139	252216.0	JVD149_R2_rmphix_fastqc
140-144	260420.0	JVD149_R2_rmphix_fastqc
145-149	312640.0	JVD149_R2_rmphix_fastqc
150-152	2.4539057E7	JVD149_R2_rmphix_fastqc
50-54	206021.0	JVD157_R1_rmphix_fastqc
55-59	190513.0	JVD157_R1_rmphix_fastqc
60-64	183903.0	JVD157_R1_rmphix_fastqc
65-69	180515.0	JVD157_R1_rmphix_fastqc
70-74	177169.0	JVD157_R1_rmphix_fastqc
75-79	169610.0	JVD157_R1_rmphix_fastqc
80-84	166114.0	JVD157_R1_rmphix_fastqc
85-89	162998.0	JVD157_R1_rmphix_fastqc
90-94	163126.0	JVD157_R1_rmphix_fastqc
95-99	167783.0	JVD157_R1_rmphix_fastqc
100-104	183722.0	JVD157_R1_rmphix_fastqc
105-109	180506.0	JVD157_R1_rmphix_fastqc
110-114	176154.0	JVD157_R1_rmphix_fastqc
115-119	175506.0	JVD157_R1_rmphix_fastqc
120-124	191444.0	JVD157_R1_rmphix_fastqc
125-129	194403.0	JVD157_R1_rmphix_fastqc
130-134	194761.0	JVD157_R1_rmphix_fastqc
135-139	192666.0	JVD157_R1_rmphix_fastqc
140-144	215139.0	JVD157_R1_rmphix_fastqc
145-149	273214.0	JVD157_R1_rmphix_fastqc
150-152	1.9454727E7	JVD157_R1_rmphix_fastqc
50-54	210453.0	JVD157_R2_rmphix_fastqc
55-59	213106.0	JVD157_R2_rmphix_fastqc
60-64	201521.0	JVD157_R2_rmphix_fastqc
65-69	216930.0	JVD157_R2_rmphix_fastqc
70-74	205682.0	JVD157_R2_rmphix_fastqc
75-79	207185.0	JVD157_R2_rmphix_fastqc
80-84	204875.0	JVD157_R2_rmphix_fastqc
85-89	202679.0	JVD157_R2_rmphix_fastqc
90-94	204428.0	JVD157_R2_rmphix_fastqc
95-99	203617.0	JVD157_R2_rmphix_fastqc
100-104	205795.0	JVD157_R2_rmphix_fastqc
105-109	207292.0	JVD157_R2_rmphix_fastqc
110-114	210793.0	JVD157_R2_rmphix_fastqc
115-119	216643.0	JVD157_R2_rmphix_fastqc
120-124	222186.0	JVD157_R2_rmphix_fastqc
125-129	231908.0	JVD157_R2_rmphix_fastqc
130-134	236534.0	JVD157_R2_rmphix_fastqc
135-139	255778.0	JVD157_R2_rmphix_fastqc
140-144	260591.0	JVD157_R2_rmphix_fastqc
145-149	308250.0	JVD157_R2_rmphix_fastqc
150-152	1.8773748E7	JVD157_R2_rmphix_fastqc
50-54	216897.0	JVD159_R1_rmphix_fastqc
55-59	196915.0	JVD159_R1_rmphix_fastqc
60-64	173159.0	JVD159_R1_rmphix_fastqc
65-69	164466.0	JVD159_R1_rmphix_fastqc
70-74	160349.0	JVD159_R1_rmphix_fastqc
75-79	153090.0	JVD159_R1_rmphix_fastqc
80-84	149284.0	JVD159_R1_rmphix_fastqc
85-89	146103.0	JVD159_R1_rmphix_fastqc
90-94	145034.0	JVD159_R1_rmphix_fastqc
95-99	149407.0	JVD159_R1_rmphix_fastqc
100-104	161442.0	JVD159_R1_rmphix_fastqc
105-109	158364.0	JVD159_R1_rmphix_fastqc
110-114	155811.0	JVD159_R1_rmphix_fastqc
115-119	155989.0	JVD159_R1_rmphix_fastqc
120-124	169031.0	JVD159_R1_rmphix_fastqc
125-129	172024.0	JVD159_R1_rmphix_fastqc
130-134	173014.0	JVD159_R1_rmphix_fastqc
135-139	170215.0	JVD159_R1_rmphix_fastqc
140-144	193508.0	JVD159_R1_rmphix_fastqc
145-149	247966.0	JVD159_R1_rmphix_fastqc
150-152	1.7505927E7	JVD159_R1_rmphix_fastqc
50-54	152246.0	JVD159_R2_rmphix_fastqc
55-59	152105.0	JVD159_R2_rmphix_fastqc
60-64	144120.0	JVD159_R2_rmphix_fastqc
65-69	159565.0	JVD159_R2_rmphix_fastqc
70-74	152777.0	JVD159_R2_rmphix_fastqc
75-79	154086.0	JVD159_R2_rmphix_fastqc
80-84	151010.0	JVD159_R2_rmphix_fastqc
85-89	149107.0	JVD159_R2_rmphix_fastqc
90-94	151852.0	JVD159_R2_rmphix_fastqc
95-99	150900.0	JVD159_R2_rmphix_fastqc
100-104	153463.0	JVD159_R2_rmphix_fastqc
105-109	155212.0	JVD159_R2_rmphix_fastqc
110-114	157623.0	JVD159_R2_rmphix_fastqc
115-119	162191.0	JVD159_R2_rmphix_fastqc
120-124	167134.0	JVD159_R2_rmphix_fastqc
125-129	174909.0	JVD159_R2_rmphix_fastqc
130-134	179780.0	JVD159_R2_rmphix_fastqc
135-139	193013.0	JVD159_R2_rmphix_fastqc
140-144	198820.0	JVD159_R2_rmphix_fastqc
145-149	236994.0	JVD159_R2_rmphix_fastqc
150-152	1.7621088E7	JVD159_R2_rmphix_fastqc
50-54	191774.0	JVD17_R1_rmphix_fastqc
55-59	178895.0	JVD17_R1_rmphix_fastqc
60-64	172500.0	JVD17_R1_rmphix_fastqc
65-69	175133.0	JVD17_R1_rmphix_fastqc
70-74	164826.0	JVD17_R1_rmphix_fastqc
75-79	155620.0	JVD17_R1_rmphix_fastqc
80-84	153874.0	JVD17_R1_rmphix_fastqc
85-89	150810.0	JVD17_R1_rmphix_fastqc
90-94	151944.0	JVD17_R1_rmphix_fastqc
95-99	156876.0	JVD17_R1_rmphix_fastqc
100-104	171212.0	JVD17_R1_rmphix_fastqc
105-109	169183.0	JVD17_R1_rmphix_fastqc
110-114	165764.0	JVD17_R1_rmphix_fastqc
115-119	167498.0	JVD17_R1_rmphix_fastqc
120-124	181505.0	JVD17_R1_rmphix_fastqc
125-129	186143.0	JVD17_R1_rmphix_fastqc
130-134	187997.0	JVD17_R1_rmphix_fastqc
135-139	186548.0	JVD17_R1_rmphix_fastqc
140-144	209523.0	JVD17_R1_rmphix_fastqc
145-149	270091.0	JVD17_R1_rmphix_fastqc
150-152	1.8711906E7	JVD17_R1_rmphix_fastqc
50-54	161402.0	JVD17_R2_rmphix_fastqc
55-59	161798.0	JVD17_R2_rmphix_fastqc
60-64	153741.0	JVD17_R2_rmphix_fastqc
65-69	171082.0	JVD17_R2_rmphix_fastqc
70-74	162421.0	JVD17_R2_rmphix_fastqc
75-79	165521.0	JVD17_R2_rmphix_fastqc
80-84	162657.0	JVD17_R2_rmphix_fastqc
85-89	162923.0	JVD17_R2_rmphix_fastqc
90-94	166829.0	JVD17_R2_rmphix_fastqc
95-99	167565.0	JVD17_R2_rmphix_fastqc
100-104	170961.0	JVD17_R2_rmphix_fastqc
105-109	172979.0	JVD17_R2_rmphix_fastqc
110-114	178489.0	JVD17_R2_rmphix_fastqc
115-119	185335.0	JVD17_R2_rmphix_fastqc
120-124	192339.0	JVD17_R2_rmphix_fastqc
125-129	202086.0	JVD17_R2_rmphix_fastqc
130-134	209524.0	JVD17_R2_rmphix_fastqc
135-139	227924.0	JVD17_R2_rmphix_fastqc
140-144	234130.0	JVD17_R2_rmphix_fastqc
145-149	281621.0	JVD17_R2_rmphix_fastqc
150-152	1.8568295E7	JVD17_R2_rmphix_fastqc
50-54	229240.0	JVD18_R1_rmphix_fastqc
55-59	221307.0	JVD18_R1_rmphix_fastqc
60-64	207530.0	JVD18_R1_rmphix_fastqc
65-69	229080.0	JVD18_R1_rmphix_fastqc
70-74	193511.0	JVD18_R1_rmphix_fastqc
75-79	179559.0	JVD18_R1_rmphix_fastqc
80-84	173584.0	JVD18_R1_rmphix_fastqc
85-89	171070.0	JVD18_R1_rmphix_fastqc
90-94	168550.0	JVD18_R1_rmphix_fastqc
95-99	172399.0	JVD18_R1_rmphix_fastqc
100-104	184852.0	JVD18_R1_rmphix_fastqc
105-109	182558.0	JVD18_R1_rmphix_fastqc
110-114	178600.0	JVD18_R1_rmphix_fastqc
115-119	179092.0	JVD18_R1_rmphix_fastqc
120-124	192144.0	JVD18_R1_rmphix_fastqc
125-129	194279.0	JVD18_R1_rmphix_fastqc
130-134	196284.0	JVD18_R1_rmphix_fastqc
135-139	194047.0	JVD18_R1_rmphix_fastqc
140-144	216161.0	JVD18_R1_rmphix_fastqc
145-149	278490.0	JVD18_R1_rmphix_fastqc
150-152	2.1582823E7	JVD18_R1_rmphix_fastqc
50-54	184484.0	JVD18_R2_rmphix_fastqc
55-59	184277.0	JVD18_R2_rmphix_fastqc
60-64	170593.0	JVD18_R2_rmphix_fastqc
65-69	191204.0	JVD18_R2_rmphix_fastqc
70-74	179615.0	JVD18_R2_rmphix_fastqc
75-79	179421.0	JVD18_R2_rmphix_fastqc
80-84	175407.0	JVD18_R2_rmphix_fastqc
85-89	179017.0	JVD18_R2_rmphix_fastqc
90-94	186383.0	JVD18_R2_rmphix_fastqc
95-99	182221.0	JVD18_R2_rmphix_fastqc
100-104	179396.0	JVD18_R2_rmphix_fastqc
105-109	179384.0	JVD18_R2_rmphix_fastqc
110-114	183194.0	JVD18_R2_rmphix_fastqc
115-119	187927.0	JVD18_R2_rmphix_fastqc
120-124	193393.0	JVD18_R2_rmphix_fastqc
125-129	200065.0	JVD18_R2_rmphix_fastqc
130-134	204531.0	JVD18_R2_rmphix_fastqc
135-139	222986.0	JVD18_R2_rmphix_fastqc
140-144	224518.0	JVD18_R2_rmphix_fastqc
145-149	266352.0	JVD18_R2_rmphix_fastqc
150-152	2.1670792E7	JVD18_R2_rmphix_fastqc
50-54	203753.0	JVD19_R1_rmphix_fastqc
55-59	188814.0	JVD19_R1_rmphix_fastqc
60-64	180615.0	JVD19_R1_rmphix_fastqc
65-69	179169.0	JVD19_R1_rmphix_fastqc
70-74	169483.0	JVD19_R1_rmphix_fastqc
75-79	159144.0	JVD19_R1_rmphix_fastqc
80-84	155054.0	JVD19_R1_rmphix_fastqc
85-89	150674.0	JVD19_R1_rmphix_fastqc
90-94	149958.0	JVD19_R1_rmphix_fastqc
95-99	153967.0	JVD19_R1_rmphix_fastqc
100-104	167540.0	JVD19_R1_rmphix_fastqc
105-109	164319.0	JVD19_R1_rmphix_fastqc
110-114	158823.0	JVD19_R1_rmphix_fastqc
115-119	158851.0	JVD19_R1_rmphix_fastqc
120-124	172390.0	JVD19_R1_rmphix_fastqc
125-129	175118.0	JVD19_R1_rmphix_fastqc
130-134	175425.0	JVD19_R1_rmphix_fastqc
135-139	173401.0	JVD19_R1_rmphix_fastqc
140-144	191585.0	JVD19_R1_rmphix_fastqc
145-149	245538.0	JVD19_R1_rmphix_fastqc
150-152	1.9488202E7	JVD19_R1_rmphix_fastqc
50-54	152232.0	JVD19_R2_rmphix_fastqc
55-59	151458.0	JVD19_R2_rmphix_fastqc
60-64	144754.0	JVD19_R2_rmphix_fastqc
65-69	160555.0	JVD19_R2_rmphix_fastqc
70-74	152088.0	JVD19_R2_rmphix_fastqc
75-79	153594.0	JVD19_R2_rmphix_fastqc
80-84	150662.0	JVD19_R2_rmphix_fastqc
85-89	148469.0	JVD19_R2_rmphix_fastqc
90-94	150528.0	JVD19_R2_rmphix_fastqc
95-99	150007.0	JVD19_R2_rmphix_fastqc
100-104	152282.0	JVD19_R2_rmphix_fastqc
105-109	153107.0	JVD19_R2_rmphix_fastqc
110-114	155944.0	JVD19_R2_rmphix_fastqc
115-119	160630.0	JVD19_R2_rmphix_fastqc
120-124	164752.0	JVD19_R2_rmphix_fastqc
125-129	171897.0	JVD19_R2_rmphix_fastqc
130-134	176289.0	JVD19_R2_rmphix_fastqc
135-139	190629.0	JVD19_R2_rmphix_fastqc
140-144	194898.0	JVD19_R2_rmphix_fastqc
145-149	231896.0	JVD19_R2_rmphix_fastqc
150-152	1.9695152E7	JVD19_R2_rmphix_fastqc
50-54	203502.0	JVD201_R1_rmphix_fastqc
55-59	203893.0	JVD201_R1_rmphix_fastqc
60-64	204193.0	JVD201_R1_rmphix_fastqc
65-69	199923.0	JVD201_R1_rmphix_fastqc
70-74	202522.0	JVD201_R1_rmphix_fastqc
75-79	209159.0	JVD201_R1_rmphix_fastqc
80-84	207583.0	JVD201_R1_rmphix_fastqc
85-89	217723.0	JVD201_R1_rmphix_fastqc
90-94	212812.0	JVD201_R1_rmphix_fastqc
95-99	219669.0	JVD201_R1_rmphix_fastqc
100-104	231589.0	JVD201_R1_rmphix_fastqc
105-109	229619.0	JVD201_R1_rmphix_fastqc
110-114	247753.0	JVD201_R1_rmphix_fastqc
115-119	254677.0	JVD201_R1_rmphix_fastqc
120-124	253993.0	JVD201_R1_rmphix_fastqc
125-129	251226.0	JVD201_R1_rmphix_fastqc
130-134	280675.0	JVD201_R1_rmphix_fastqc
135-139	282823.0	JVD201_R1_rmphix_fastqc
140-144	304528.0	JVD201_R1_rmphix_fastqc
145-149	376659.0	JVD201_R1_rmphix_fastqc
150-152	2.5672425E7	JVD201_R1_rmphix_fastqc
50-54	247571.0	JVD201_R2_rmphix_fastqc
55-59	243350.0	JVD201_R2_rmphix_fastqc
60-64	253763.0	JVD201_R2_rmphix_fastqc
65-69	290126.0	JVD201_R2_rmphix_fastqc
70-74	280918.0	JVD201_R2_rmphix_fastqc
75-79	286720.0	JVD201_R2_rmphix_fastqc
80-84	287756.0	JVD201_R2_rmphix_fastqc
85-89	304630.0	JVD201_R2_rmphix_fastqc
90-94	312001.0	JVD201_R2_rmphix_fastqc
95-99	316383.0	JVD201_R2_rmphix_fastqc
100-104	338142.0	JVD201_R2_rmphix_fastqc
105-109	356512.0	JVD201_R2_rmphix_fastqc
110-114	352042.0	JVD201_R2_rmphix_fastqc
115-119	362588.0	JVD201_R2_rmphix_fastqc
120-124	374616.0	JVD201_R2_rmphix_fastqc
125-129	415205.0	JVD201_R2_rmphix_fastqc
130-134	419936.0	JVD201_R2_rmphix_fastqc
135-139	411471.0	JVD201_R2_rmphix_fastqc
140-144	460399.0	JVD201_R2_rmphix_fastqc
145-149	551596.0	JVD201_R2_rmphix_fastqc
150-152	2.3601221E7	JVD201_R2_rmphix_fastqc
50-54	246050.0	JVD202_R1_rmphix_fastqc
55-59	228470.0	JVD202_R1_rmphix_fastqc
60-64	224400.0	JVD202_R1_rmphix_fastqc
65-69	203325.0	JVD202_R1_rmphix_fastqc
70-74	202059.0	JVD202_R1_rmphix_fastqc
75-79	209206.0	JVD202_R1_rmphix_fastqc
80-84	205203.0	JVD202_R1_rmphix_fastqc
85-89	241231.0	JVD202_R1_rmphix_fastqc
90-94	208570.0	JVD202_R1_rmphix_fastqc
95-99	214312.0	JVD202_R1_rmphix_fastqc
100-104	215047.0	JVD202_R1_rmphix_fastqc
105-109	213869.0	JVD202_R1_rmphix_fastqc
110-114	225649.0	JVD202_R1_rmphix_fastqc
115-119	233402.0	JVD202_R1_rmphix_fastqc
120-124	228701.0	JVD202_R1_rmphix_fastqc
125-129	225888.0	JVD202_R1_rmphix_fastqc
130-134	249197.0	JVD202_R1_rmphix_fastqc
135-139	252562.0	JVD202_R1_rmphix_fastqc
140-144	261349.0	JVD202_R1_rmphix_fastqc
145-149	319355.0	JVD202_R1_rmphix_fastqc
150-152	2.2872526E7	JVD202_R1_rmphix_fastqc
50-54	228070.0	JVD202_R2_rmphix_fastqc
55-59	223776.0	JVD202_R2_rmphix_fastqc
60-64	230411.0	JVD202_R2_rmphix_fastqc
65-69	259295.0	JVD202_R2_rmphix_fastqc
70-74	249204.0	JVD202_R2_rmphix_fastqc
75-79	253742.0	JVD202_R2_rmphix_fastqc
80-84	255847.0	JVD202_R2_rmphix_fastqc
85-89	267106.0	JVD202_R2_rmphix_fastqc
90-94	270163.0	JVD202_R2_rmphix_fastqc
95-99	273575.0	JVD202_R2_rmphix_fastqc
100-104	291427.0	JVD202_R2_rmphix_fastqc
105-109	306711.0	JVD202_R2_rmphix_fastqc
110-114	299207.0	JVD202_R2_rmphix_fastqc
115-119	306314.0	JVD202_R2_rmphix_fastqc
120-124	315200.0	JVD202_R2_rmphix_fastqc
125-129	349951.0	JVD202_R2_rmphix_fastqc
130-134	345840.0	JVD202_R2_rmphix_fastqc
135-139	344022.0	JVD202_R2_rmphix_fastqc
140-144	386890.0	JVD202_R2_rmphix_fastqc
145-149	462415.0	JVD202_R2_rmphix_fastqc
150-152	2.1561205E7	JVD202_R2_rmphix_fastqc
50-54	216771.0	JVD203_R1_rmphix_fastqc
55-59	217150.0	JVD203_R1_rmphix_fastqc
60-64	214383.0	JVD203_R1_rmphix_fastqc
65-69	211242.0	JVD203_R1_rmphix_fastqc
70-74	214003.0	JVD203_R1_rmphix_fastqc
75-79	218696.0	JVD203_R1_rmphix_fastqc
80-84	216847.0	JVD203_R1_rmphix_fastqc
85-89	227506.0	JVD203_R1_rmphix_fastqc
90-94	221429.0	JVD203_R1_rmphix_fastqc
95-99	226383.0	JVD203_R1_rmphix_fastqc
100-104	236587.0	JVD203_R1_rmphix_fastqc
105-109	233638.0	JVD203_R1_rmphix_fastqc
110-114	250693.0	JVD203_R1_rmphix_fastqc
115-119	258219.0	JVD203_R1_rmphix_fastqc
120-124	256250.0	JVD203_R1_rmphix_fastqc
125-129	252055.0	JVD203_R1_rmphix_fastqc
130-134	278421.0	JVD203_R1_rmphix_fastqc
135-139	283522.0	JVD203_R1_rmphix_fastqc
140-144	296842.0	JVD203_R1_rmphix_fastqc
145-149	365515.0	JVD203_R1_rmphix_fastqc
150-152	2.6668265E7	JVD203_R1_rmphix_fastqc
50-54	239586.0	JVD203_R2_rmphix_fastqc
55-59	235541.0	JVD203_R2_rmphix_fastqc
60-64	244176.0	JVD203_R2_rmphix_fastqc
65-69	277304.0	JVD203_R2_rmphix_fastqc
70-74	268438.0	JVD203_R2_rmphix_fastqc
75-79	274077.0	JVD203_R2_rmphix_fastqc
80-84	274839.0	JVD203_R2_rmphix_fastqc
85-89	290544.0	JVD203_R2_rmphix_fastqc
90-94	295725.0	JVD203_R2_rmphix_fastqc
95-99	301516.0	JVD203_R2_rmphix_fastqc
100-104	319826.0	JVD203_R2_rmphix_fastqc
105-109	339651.0	JVD203_R2_rmphix_fastqc
110-114	334361.0	JVD203_R2_rmphix_fastqc
115-119	343029.0	JVD203_R2_rmphix_fastqc
120-124	351873.0	JVD203_R2_rmphix_fastqc
125-129	392521.0	JVD203_R2_rmphix_fastqc
130-134	394604.0	JVD203_R2_rmphix_fastqc
135-139	390802.0	JVD203_R2_rmphix_fastqc
140-144	438249.0	JVD203_R2_rmphix_fastqc
145-149	525922.0	JVD203_R2_rmphix_fastqc
150-152	2.5031833E7	JVD203_R2_rmphix_fastqc
50-54	174187.0	JVD204_R1_rmphix_fastqc
55-59	173268.0	JVD204_R1_rmphix_fastqc
60-64	172775.0	JVD204_R1_rmphix_fastqc
65-69	164434.0	JVD204_R1_rmphix_fastqc
70-74	163590.0	JVD204_R1_rmphix_fastqc
75-79	167296.0	JVD204_R1_rmphix_fastqc
80-84	166168.0	JVD204_R1_rmphix_fastqc
85-89	174076.0	JVD204_R1_rmphix_fastqc
90-94	167323.0	JVD204_R1_rmphix_fastqc
95-99	172108.0	JVD204_R1_rmphix_fastqc
100-104	180516.0	JVD204_R1_rmphix_fastqc
105-109	176382.0	JVD204_R1_rmphix_fastqc
